Date,WWTP_inlet Flow_rate,p10_1 Flow_rate,p_2_1 Flow_rate,CSO_Pump_2 Flow_rate,p_20_2 Flow_rate,p_21_2 Flow_rate,link_CSO_Pump_21_Flow_rate
16/11/2020 05:45,0,0,0.02004301,0,0.015,0,0
16/11/2020 06:00,0.00142,0,0,0,0.015,0,0
16/11/2020 06:15,0,0,0.021429196,0,0.015,0,0
16/11/2020 06:30,0,0,0,0,0.015,0,0
16/11/2020 06:45,0,0,0.028735153,0,0.015,0,0
16/11/2020 07:00,0.0071,0,0,0,0.015,0,0
16/11/2020 07:15,0,0,0.023414584,0,0.015,0.002336938,0
16/11/2020 07:30,0,0,0,0,0.015,0,0
16/11/2020 07:45,0,0,0.021221116,0,0.015,0,0
16/11/2020 08:00,0.0071,0,0,0,0.015,0,0
16/11/2020 08:15,0,0,0.030014893,0,0.015,0,0
16/11/2020 08:30,0,0,0,0,0.015,0,0
16/11/2020 08:45,0,0,0.022816546,0,0.015,0,0
16/11/2020 09:00,0.0071,0,0,0,0.015,0,0
16/11/2020 09:15,0,0,0.042114817,0,0.015,0,0
16/11/2020 09:30,0,0,0,0,0.015,0,0
16/11/2020 09:45,0.079695016,0,0.061266426,0,0.015,0.022085218,0
16/11/2020 10:00,0,0,0,0,0.015,0,0
16/11/2020 10:15,0,0,0.043420944,0,0.015,0,0
16/11/2020 10:30,0.017039999,0,0,0,0.015,0,0
16/11/2020 10:45,0,0,0.044691611,0,0.015,0,0
16/11/2020 11:00,0.017039999,0,0,0,0.015,0,0
16/11/2020 11:15,0,0,0.064001203,0,0.015,0.025,0
16/11/2020 11:30,0.017039999,0,0,0,0.015,0,0
16/11/2020 11:45,0,0,0.036471151,0,0.015,0,0
16/11/2020 12:00,0.017039999,0,0,0,0.015,0,0
16/11/2020 12:15,0,0,0.039189808,0,0.015,0,0
16/11/2020 12:30,0.19290334,0,0,0,0.015,0,0
16/11/2020 12:45,0.333332986,0.272222996,0.063998774,0,0.015,0.025,0
16/11/2020 13:00,0.333332986,0.001218053,0,0,0.015,0,0
16/11/2020 13:15,0.041670106,0,0.036545508,0,0.015,0,0
16/11/2020 13:30,0,0,0,0,0.015,0,0
16/11/2020 13:45,0,0,0.032528572,0,0.015,0,0
16/11/2020 14:00,0,0,0,0,0.015,0,0
16/11/2020 14:15,0.041722961,0,0.035946567,0,0.015,0,0
16/11/2020 14:30,0,0,0,0,0.015,0,0
16/11/2020 14:45,0,0,0.055978779,0,0.015,0.025,0
16/11/2020 15:00,0.01136,0,0,0,0.015,0,0
16/11/2020 15:15,0,0,0.026759686,0,0.015,0,0
16/11/2020 15:30,0,0,0,0,0.015,0,0
16/11/2020 15:45,0,0,0.026146689,0,0.015,0,0
16/11/2020 16:00,0.01136,0,0,0,0.015,0,0
16/11/2020 16:15,0,0,0.038460057,0,0.015,0,0
16/11/2020 16:30,0,0,0,0,0.015,0,0
16/11/2020 16:45,0.081037842,0,0.064016469,0,0.015,0.025,0
16/11/2020 17:00,0,0,0,0,0.015,0,0
16/11/2020 17:15,0,0,0.04039254,0,0.015,0,0
16/11/2020 17:30,0.017039999,0,0,0,0.015,0,0
16/11/2020 17:45,0,0,0.038668688,0,0.015,0,0
16/11/2020 18:00,0.017039999,0,0,0,0.015,0,0
16/11/2020 18:15,0,0,0.043894634,0,0.015,0.025,0
16/11/2020 18:30,0,0,0,0,0.015,0,0
16/11/2020 18:45,0,0,0.020459061,0,0.015,0,0
16/11/2020 19:00,0.00142,0,0,0,0.015,0,0
16/11/2020 19:15,0,0,0.01471694,0,0.015,0,0
16/11/2020 19:30,0,0,0,0,0.015,0,0
16/11/2020 19:45,0,0,0.014602898,0,0.015,0,0
16/11/2020 20:00,0,0,0,0,0.015,0,0
16/11/2020 20:15,0,0,0.020369925,0,0.015,0,0
16/11/2020 20:30,0.00142,0,0,0,0.015,0,0
16/11/2020 20:45,0,0,0.0206722,0,0.015,0,0
16/11/2020 21:00,0,0,0,0,0.015,0,0
16/11/2020 21:15,0,0,0.014722932,0,0.015,0,0
16/11/2020 21:30,0,0,0,0,0.015,0,0
16/11/2020 21:45,0,0,0.014355469,0,0.015,0,0
16/11/2020 22:00,0.00138559,0,0,0,0,0,0
16/11/2020 22:15,0,0,0,0,0,0,0
16/11/2020 22:30,0,0,0.000893251,0,0.00094,0,0
16/11/2020 22:45,0,0,0,0,0,0,0
16/11/2020 23:00,0,0,0,0,0,0,0
16/11/2020 23:15,0,0,0.001794818,0,0,0,0
16/11/2020 23:30,0,0,0,0,0.00094,0,0
16/11/2020 23:45,0,0,0.00179343,0,0,0,0
17/11/2020 00:00,0,0,0,0,0,0,0
17/11/2020 00:15,0,0,0,0,0,0,0
17/11/2020 00:30,0,0,0.00370134,0,0.00094,0,0
17/11/2020 00:45,0,0,0,0,0,0,0
17/11/2020 01:00,0,0,0,0,0,0,0
17/11/2020 01:15,0,0,0.00251237,0,0,0,0
17/11/2020 01:30,0,0,0,0,0.00094,0,0
17/11/2020 01:45,0,0,0.002510821,0,0,0,0
17/11/2020 02:00,0,0,0,0,0,0,0
17/11/2020 02:15,0,0,0,0,0,0,0
17/11/2020 02:30,0,0,0.003432243,0,0.00094,0,0
17/11/2020 02:45,0,0,0,0,0,0,0
17/11/2020 03:00,0,0,0,0,0,0,0
17/11/2020 03:15,0.333332986,9.52E-05,0.001793098,0,0,0,0
17/11/2020 03:30,0.00142,0,0,0,0.00094,0,0
17/11/2020 03:45,0,0,0.001510991,0,0,0,0
17/11/2020 04:00,0,0,0,0,0,0,0
17/11/2020 04:15,0,0,0,0,0,0,0
17/11/2020 04:30,0,0,0.003702982,0,0.00094,0,0
17/11/2020 04:45,0,0,0,0,0,0,0
17/11/2020 05:00,0.0014726,1.00E-04,0,0,0,0,0
17/11/2020 05:15,0,0,0.001797545,0,0,0,0
17/11/2020 05:30,0,0,0,0,0.00094,0,0
17/11/2020 05:45,0,0,0.001795302,0,0,0,0
17/11/2020 06:00,0,0,0,0,0,0,0
17/11/2020 06:15,0,0,0.028132847,0,0.015,0,0
17/11/2020 06:30,0,0,0,0,0,0.025,0
17/11/2020 06:45,0.021596951,0,0.017637901,0,0.0047,0,0
17/11/2020 07:00,0,0,0,0,0,0,0
17/11/2020 07:15,0,0,0.017361367,0,0.0047,0,0
17/11/2020 07:30,0,0,0,0,0,0,0
17/11/2020 07:45,0,0,0.011855752,0,0.0047,0,0
17/11/2020 08:00,0,0,0,0,0,0,0
17/11/2020 08:15,0.022087127,0,0.011941823,0,0.0047,0,0
17/11/2020 08:30,0,0,0,0,0,0,0
17/11/2020 08:45,0,0,0.01757825,0,0.0047,0,0
17/11/2020 09:00,0,0,0,0,0,0,0
17/11/2020 09:15,0,0,0.038607568,0,0.015,0,0
17/11/2020 09:30,0.017039813,0,0,0,0.015,0.025,0
17/11/2020 09:45,0,0,0.021086808,0,0,0,0
17/11/2020 10:00,0.017040001,0,0,0,0.015,0,0
17/11/2020 10:15,0,0,0.037667762,0,0.015,0,0
17/11/2020 10:30,0.017039999,0,0,0,0.015,0,0
17/11/2020 10:45,0,0,0.020682568,0,0,0,0
17/11/2020 11:00,0,0,0,0,0.015,0.025,0
17/11/2020 11:15,0.333332986,0,0.04083987,0,0.015,0,0
17/11/2020 11:30,0,0,0,0,0.015,0,0
17/11/2020 11:45,0,0,0.027148735,0,0,0,0
17/11/2020 12:00,0.017039999,0,0,0,0.015,0,0
17/11/2020 12:15,0,0,0.038790241,0,0.015,0,0
17/11/2020 12:30,0.017039999,0,0,0,0.015,0.025,0
17/11/2020 12:45,0,0,0.020220131,0,0,0,0
17/11/2020 13:00,0.017040322,0,0,0,0.015,0,0
17/11/2020 13:15,0,0,0.03470026,0,0.015,0,0
17/11/2020 13:30,0,0,0,0,0,0,0
17/11/2020 13:45,0,0,0.036647577,0,0.015,0,0
17/11/2020 14:00,0.290917844,0,0,0,0,0,0
17/11/2020 14:15,0,0,0.029721655,0,0.015,0,0
17/11/2020 14:30,0,0,0,0,0,0.025,0
17/11/2020 14:45,0,0,0.032412767,0,0.015,0,0
17/11/2020 15:00,0.333332986,0,0,0,0,0,0
17/11/2020 15:15,0,0,0.034671236,0,0.015,0,0
17/11/2020 15:30,0,0,0,0,0,0,0
17/11/2020 15:45,0,0,0.027278697,0,0.015,0,0
17/11/2020 16:00,0.240490317,0,0,0,0,0,0
17/11/2020 16:15,0,0,0.038286373,0,0.015,0,0
17/11/2020 16:30,0,0,0,0,0.015,0.025,0
17/11/2020 16:45,0.333332986,0,0.040949285,0,0.015,0,0
17/11/2020 17:00,0,0,0,0,0,0,0
17/11/2020 17:15,0,0,0.037245952,0,0.015,0,0
17/11/2020 17:30,0.018706463,0,0,0,0.015,0,0
17/11/2020 17:45,0,0,0.03926558,0,0.015,0,0
17/11/2020 18:00,0.018674305,0,0,0,0,0.025,0
17/11/2020 18:15,0,0,0.002602366,0,0.00094,0,0
17/11/2020 18:30,0,0,0,0,0,0,0
17/11/2020 18:45,0,0,0,0,0,0,0
17/11/2020 19:00,0,0,0.002381311,0,0,0,0
17/11/2020 19:15,0,0,0,0,0.00094,0,0
17/11/2020 19:30,0,0,0.002265861,0,0,0,0
17/11/2020 19:45,0,0,0,0,0,0,0
17/11/2020 20:00,0,0,0,0,0,0,0
17/11/2020 20:15,0,0,0.003620998,0,0.00094,0,0
17/11/2020 20:30,0,0,0,0,0,0,0
17/11/2020 20:45,0,0,0,0,0,0,0
17/11/2020 21:00,0,0,0.00071894,0,0,0,0
17/11/2020 21:15,0,0,0,0,0.00094,0,0
17/11/2020 21:30,0,0,0.002556446,0,0,0,0
17/11/2020 21:45,0.06148386,0,0,0,0,0,0
17/11/2020 22:00,0,0,0,0,0,0,0
17/11/2020 22:15,0,0,0.003634777,0,0.00094,0,0
17/11/2020 22:30,0,0,0,0,0,0,0
17/11/2020 22:45,0,0,0,0,0,0,0
17/11/2020 23:00,0,0,0.002777999,0,0,0,0
17/11/2020 23:15,0,0,0,0,0.00094,0,0
17/11/2020 23:30,0,0,0.002265784,0,0,0,0
17/11/2020 23:45,0,0,0,0,0,0,0
18/11/2020 00:00,0,0,0,0,0,0,0
18/11/2020 00:15,0,0,0,0,0.00094,0,0
18/11/2020 00:30,0,0,0,0,0,0,0
18/11/2020 00:45,0,0,0,0,0,0,0
18/11/2020 01:00,0,0.000124786,0.00233649,0,0,0,0
18/11/2020 01:15,0.333332986,0,0,0,0.00094,0,0
18/11/2020 01:30,0,0,0.002519946,0,0,0,0
18/11/2020 01:45,0,0,0,0,0,0,0
18/11/2020 02:00,0,0,0,0,0,0,0
18/11/2020 02:15,0,0,0.015134382,0,0.015,0,0
18/11/2020 02:30,0,0,0,0,0,0,0
18/11/2020 02:45,0,0,0,0,0,0,0
18/11/2020 03:00,0,0,0.002534574,0,0,0,0
18/11/2020 03:15,0,0,0,0,0.015,0,0
18/11/2020 03:30,0,0,0.002268459,0,0,0,0
18/11/2020 03:45,0,0,0,0,0,0,0
18/11/2020 04:00,0,0,0,0,0,0,0
18/11/2020 04:15,0,0,0.014575006,0,0.015,0,0
18/11/2020 04:30,0,0,0,0,0,0,0
18/11/2020 04:45,0,0,0,0,0,0,0
18/11/2020 05:00,0,0,0.002286093,0,0,0,0
18/11/2020 05:15,0,0,0,0,0.015,0,0
18/11/2020 05:30,0,0,0.00249977,0,0,0,0
18/11/2020 05:45,0,0,0,0,0,0,0
18/11/2020 06:00,0,0,0,0,0,0,0
18/11/2020 06:15,0,0,0.028151454,0,0.015,0,0
18/11/2020 06:30,0.333332986,0,0,0,0,0.025,0
18/11/2020 06:45,0,0,0,0,0.015,0,0
18/11/2020 07:00,0,0,0,0,0,0,0
18/11/2020 07:15,0,0,0.02838601,0,0.015,0,0
18/11/2020 07:30,0.333332986,0,0,0,0,0,0
18/11/2020 07:45,0,0,0.028222706,0,0.015,0,0
18/11/2020 08:00,0,0,0,0,0,0,0
18/11/2020 08:15,0,0,0.020410357,0,0.015,0,0
18/11/2020 08:30,0,0,0,0,0,0,0
18/11/2020 08:45,0,0,0.021209599,0,0.015,0,0
18/11/2020 09:00,0.333332986,0,0,0,0,0,0
18/11/2020 09:15,0,0,0.333332986,0,0.015,0.025,0
18/11/2020 09:30,0.333332986,0,0,0,0.015,0,0
18/11/2020 09:45,0,0,0.333332986,0,0.015,0,0
18/11/2020 10:00,0.333332986,0,0,0,0,0,0
18/11/2020 10:15,0,0,0.333332986,0,0.015,0,0
18/11/2020 10:30,0,0,0,0,0.015,0,0
18/11/2020 10:45,0.333332986,0,0.333332986,0,0.015,0.025,0
18/11/2020 11:00,0,0,0,0,0,0,0
18/11/2020 11:15,0,0,0.333332986,0,0.015,0,0
18/11/2020 11:30,0.333332986,0,0,0,0.015,0,0
18/11/2020 11:45,0,0,0.333332986,0,0.015,0,0
18/11/2020 12:00,0.333332986,0,0,0,0,0,0
18/11/2020 12:15,0.017039999,0,0,0,0,0,0
18/11/2020 12:30,0,0,0.050249793,0,0.015,0.011017224,0
18/11/2020 12:45,0.017039999,0,0,0,0.015,0,0
18/11/2020 13:00,0,0,0.03969837,0,0.01128,0,0
18/11/2020 13:15,0.01136,0,0,0,0,0,0
18/11/2020 13:30,0,0,0.030486336,0,0.010092018,0,0
18/11/2020 13:45,0,0,0,0,0,0,0
18/11/2020 14:00,0,0,0.026674354,0,0.015,0,0
18/11/2020 14:15,0.01136,0,0,0,0,0.003074595,0
18/11/2020 14:30,0,0,0.035637084,0,0.015,0,0
18/11/2020 14:45,0,0,0,0,0,0,0
18/11/2020 15:00,0.042357821,0,0.03504901,0,0.015,0,0
18/11/2020 15:15,0,0,0,0,0,0,0
18/11/2020 15:30,0,0,0.01855544,0,0.015,0,0
18/11/2020 15:45,0,0,0,0,0,0,0
18/11/2020 16:00,0,0,0.034020118,0,0.015,0,0
18/11/2020 16:15,0.017039999,0,0,0,0,0.010574034,0
18/11/2020 16:30,0,0,0.024622541,0,0.015,0,0
18/11/2020 16:45,0.017039999,0,0,0,0.015,0,0
18/11/2020 17:00,0,0,0.041138604,0,0.015,0,0
18/11/2020 17:15,0.017039999,0,0,0,0,0,0
18/11/2020 17:30,0,0,0.042830512,0,0.015,0,0
18/11/2020 17:45,0,0,0,0,0.015,0.022350252,0
18/11/2020 18:00,0.055661909,0,0.04221658,0,0.015,0,0
18/11/2020 18:15,0,0,0,0,0,0,0
18/11/2020 18:30,0,0,0,0,0,0,0
18/11/2020 18:45,0,0,0.001717153,0,0,0,0
18/11/2020 19:00,0,0,0,0,0.00094,0,0
18/11/2020 19:15,0,0,0.002535051,0,0,0,0
18/11/2020 19:30,0,0,0,0,0,0,0
18/11/2020 19:45,0,0,0,0,0,0,0
18/11/2020 20:00,0,0,0.003469849,0,0.00094,0,0
18/11/2020 20:15,0,0,0,0,0,0,0
18/11/2020 20:30,0,0,0,0,0,0,0
18/11/2020 20:45,0,0,0.002224697,0,0,0,0
18/11/2020 21:00,0,0,0,0,0.00094,0,0
18/11/2020 21:15,0,0.000101499,0.001604357,0,0,0,0
18/11/2020 21:30,0.001398606,0,0,0,0,0,0
18/11/2020 21:45,0,0,0,0,0,0,0
18/11/2020 22:00,0,0,0.001823187,0,0.00094,0,0
18/11/2020 22:15,0,0,0,0,0,0,0
18/11/2020 22:30,0,0,0,0,0,0,0
18/11/2020 22:45,0,0,0.001617598,0,0,0,0
18/11/2020 23:00,0,0,0,0,0.00094,0,0
18/11/2020 23:15,0,0,0.001769055,0,0,0,0
18/11/2020 23:30,0,0,0,0,0,0,0
18/11/2020 23:45,0,0,0,0,0,0,0
19/11/2020 00:00,0,0,0.003465856,0,0.00094,0,0
19/11/2020 00:15,0,0,0,0,0,0,0
19/11/2020 00:30,0,0,0,0,0,0,0
19/11/2020 00:45,0,0,0.333332986,0,0,0,0
19/11/2020 01:00,0.333332986,0,0.333332986,0,0.015,0.025,0
19/11/2020 01:15,0.333332986,0,0.087039292,0,0.015,0.025,0
19/11/2020 01:30,0,0,0,0,0.015,0.00034,0
19/11/2020 01:45,0,0,0.012935164,0,0.015,0,0
19/11/2020 02:00,0,0,0,0,0.00094,0,0
19/11/2020 02:15,0,0,0.001685008,0,0,0,0
19/11/2020 02:30,0.333332986,9.98E-05,0,0,0,0,0
19/11/2020 02:45,0,0,0.333332986,0,0.015,0,0
19/11/2020 03:00,0.333332986,0,0.333332986,0,0.015,0.025,0
19/11/2020 03:15,0.333332986,0,0.333332986,0,0.015,0.025,0
19/11/2020 03:30,0.333332986,0,0.043099646,0,0.015,0.025,0
19/11/2020 03:45,0.001416785,0,0,0,0.015,0.00034,0
19/11/2020 04:00,0,0,0.019580482,0,0.015,0,0
19/11/2020 04:15,0,0,0,0,0.015,0,0
19/11/2020 04:30,0,0,0.01899334,0,0.015,0,0
19/11/2020 04:45,0,0,0,0,0.015,0,0
19/11/2020 05:00,0,0,0.003140065,0,0.00094,0,0
19/11/2020 05:15,0.001414207,0,0,0,0,0,0
19/11/2020 05:30,0,0,0,0,0,0,0
19/11/2020 05:45,0,0,0.001511929,0,0,0,0
19/11/2020 06:00,0,0,0,0,0.00094,0,0
19/11/2020 06:15,0,0,0.012287362,0,0,0,0
19/11/2020 06:30,0,0,0,0,0.0047,0,0
19/11/2020 06:45,0,0,0.00835467,0,0,0,0
19/11/2020 07:00,0,0,0,0,0.0047,0,0
19/11/2020 07:15,0,0,0.011069394,0,0,0,0
19/11/2020 07:30,0.0071,0,0,0,0.0047,0,0
19/11/2020 07:45,0,0,0.011558542,0,0,0,0
19/11/2020 08:00,0,0,0,0,0.0047,0,0
19/11/2020 08:15,0,0,0.011592272,0,0,0,0
19/11/2020 08:30,0,0,0,0,0.0047,0,0
19/11/2020 08:45,0,0,0.029915605,0,0,0.025,0
19/11/2020 09:00,0.0071,0,0,0,0.0047,0,0
19/11/2020 09:15,0,0,0.027121585,0,0,0,0
19/11/2020 09:30,0,0,0,0,0.015,0,0
19/11/2020 09:45,0,0,0.039120492,0,0.015,0,0
19/11/2020 10:00,0.017054453,0,0,0,0.015,0,0
19/11/2020 10:15,0,0,0.021596838,0,0,0,0
19/11/2020 10:30,0,0,0,0,0.015,0.025,0
19/11/2020 10:45,0.063488059,0,0.045043595,0,0.015,0.00408,0
19/11/2020 11:00,0,0,0,0,0.015,0,0
19/11/2020 11:15,0,0,0.027745035,0,0,0,0
19/11/2020 11:30,0.017039999,0,0,0,0.015,0,0
19/11/2020 11:45,0,0,0.038085598,0,0.015,0,0
19/11/2020 12:00,0.333332986,0.272222996,0,0,0.015,0,0
19/11/2020 12:15,0.296891212,0,0.048667528,0,0,0.025,0
19/11/2020 12:30,0,0,0,0,0.015,0,0
19/11/2020 12:45,0,0,0.038182449,0,0.015,0,0
19/11/2020 13:00,0.017039999,0,0,0,0.015,0,0
19/11/2020 13:15,0,0,0.017834233,0,0,0,0
19/11/2020 13:30,0,0,0,0,0.015,0,0
19/11/2020 13:45,0,0,0.459612399,0,0.015,0.025631411,0
19/11/2020 14:00,0.333332986,0,0.458710015,0,0.015,0.025949022,0
19/11/2020 14:15,0.333332986,0,0.449792266,0,0.015,0.025,0
19/11/2020 14:30,0.333332986,0,0.450131327,0,0.015,0.025162682,0
19/11/2020 14:45,0.333332986,0,0.440527469,0,0.015,0.025,0
19/11/2020 15:00,0.333332986,0.000789105,0.43043673,0,0.015,0.025,0
19/11/2020 15:15,0.333332986,0,0.428526431,0,0.015,0.025,0
19/11/2020 15:30,0.333332986,0,0.418142647,0,0.015,0.025,0
19/11/2020 15:45,0.333332986,0,0.406595677,0,0.015,0.025,0
19/11/2020 16:00,0.347787589,0,0.392369598,0,0.015,0.025,0
19/11/2020 16:15,0.362364799,0,0.376487345,0,0.015,0.025,0
19/11/2020 16:30,0.368297756,0,0.358173907,0,0.015,0.025,0
19/11/2020 16:45,0.366922438,0,0.334281802,0,0.015,0.025,0
19/11/2020 17:00,0.353105158,0,0.064016551,0,0.015,0.025,0
19/11/2020 17:15,0.333332986,0,0,0,0.015,0.025,0
19/11/2020 17:30,0.333332986,0,0.064009614,0,0.015,0.025,0
19/11/2020 17:45,0.333332986,0,0,0,0.015,0.025,0
19/11/2020 18:00,0.333332986,0,0.063948624,0,0.015,0.025,0
19/11/2020 18:15,0.333332986,0,0,0,0.015,0.00034,0
19/11/2020 18:30,0.333332986,0,0.019523956,0,0.015,0,0
19/11/2020 18:45,0,0,0,0,0.015,0,0
19/11/2020 19:00,0,0,0.019364391,0,0.015,0,0
19/11/2020 19:15,0,0,0,0,0.015,0,0
19/11/2020 19:30,0,0,0.019602912,0,0.015,0,0
19/11/2020 19:45,0,0,0,0,0.015,0,0
19/11/2020 20:00,0,0,0.009380704,0,0.015,0,0
19/11/2020 20:15,0.001427158,0,0,0,0.015,0,0
19/11/2020 20:30,0,0,0.02007729,0,0.015,0,0
19/11/2020 20:45,0,0,0,0,0.015,0,0
19/11/2020 21:00,0,0,0.018509729,0,0.015,0,0
19/11/2020 21:15,0,0,0,0,0.015,0,0
19/11/2020 21:30,0,0,0.019937905,0,0.015,0,0
19/11/2020 21:45,0.001441985,0,0,0,0.015,0,0
19/11/2020 22:00,0,0,0.006381316,0,0.015,0,0
19/11/2020 22:15,0,0,0,0,0.015,0,0
19/11/2020 22:30,0,0,0.021598287,0,0.015,0,0
19/11/2020 22:45,0,0,0,0,0.015,0,0
19/11/2020 23:00,0,0,0.019569488,0,0.015,0,0
19/11/2020 23:15,0.001424563,0,0,0,0.015,0,0
19/11/2020 23:30,0,0,0.010218157,0,0.015,0,0
19/11/2020 23:45,0,0,0,0,0.015,0,0
20/11/2020 00:00,0,0,0.018579468,0,0.015,0,0
20/11/2020 00:15,0,0,0,0,0.015,0,0
20/11/2020 00:30,0,0,0.019502735,0,0.015,0,0
20/11/2020 00:45,0.001420499,0,0,0,0.015,0,0
20/11/2020 01:00,0,0,0.018644778,0,0.015,0,0
20/11/2020 01:15,0,0,0,0,0.015,0,0
20/11/2020 01:30,0,0,0.019631432,0,0.015,0,0
20/11/2020 01:45,0,0,0,0,0.015,0,0
20/11/2020 02:00,0,0,0.009250578,0,0.015,0,0
20/11/2020 02:15,0.001511418,0,0,0,0.015,0,0
20/11/2020 02:30,0,0,0.020076474,0,0.015,0,0
20/11/2020 02:45,0,0,0,0,0,0,0
20/11/2020 03:00,0,0,0,0,0,0,0
20/11/2020 03:15,0,0,0.002534548,0,0,0,0
20/11/2020 03:30,0,0,0,0,0.00094,0,0
20/11/2020 03:45,0,0,0.002394768,0,0,0,0
20/11/2020 04:00,0,0,0,0,0,0,0
20/11/2020 04:15,0,0,0,0,0,0,0
20/11/2020 04:30,0,0,0.003894841,0,0.00094,0,0
20/11/2020 04:45,0,0,0,0,0,0,0
20/11/2020 05:00,0,0,0,0,0,0,0
20/11/2020 05:15,0,0,0.00150199,0,0,0,0
20/11/2020 05:30,0,0,0,0,0.00094,0,0
20/11/2020 05:45,0,0,0.002451131,0,0,0,0
20/11/2020 06:00,0,0,0,0,0,0,0
20/11/2020 06:15,0.323446244,0,0.021899296,0,0.015,0,0
20/11/2020 06:30,0,0,0,0,0,0,0
20/11/2020 06:45,0,0,0.049780529,0,0.015,0.025,0
20/11/2020 07:00,0,0,0,0,0,0,0
20/11/2020 07:15,0,0,0.026565351,0,0.015,0,0
20/11/2020 07:30,0.333332986,0,0,0,0,0,0
20/11/2020 07:45,0,0,0.026809717,0,0.015,0,0
20/11/2020 08:00,0,0,0,0,0,0,0
20/11/2020 08:15,0,0,0.028480213,0,0.015,0,0
20/11/2020 08:30,0,0,0,0,0,0,0
20/11/2020 08:45,0,0,0.021743968,0,0.015,0,0
20/11/2020 09:00,0.333332986,0,0,0,0,0,0
20/11/2020 09:15,0,0,0.040949285,0,0.015,0,0
20/11/2020 09:30,0,0,0,0,0.015,0.025,0
20/11/2020 09:45,0.333332986,0,0.333332986,0,0.015,0,0
20/11/2020 10:00,0,0,0,0,0,0,0
20/11/2020 10:15,0,0,0.043235872,0,0.015,0,0
20/11/2020 10:30,0.333332986,0,0,0,0.015,0,0
20/11/2020 10:45,0,0,0.043086324,0,0.015,0,0
20/11/2020 11:00,0.333332986,0,0,0,0,0.025,0
20/11/2020 11:15,0,0,0,0,0.015,0,0
20/11/2020 11:30,0.333332986,0,0,0,0.015,0,0
20/11/2020 11:45,0,0,0.033353124,0,0.015,0,0
20/11/2020 12:00,0.333332986,0,0,0,0,0,0
20/11/2020 12:15,0,0,0.044827729,0,0.015,0,0
20/11/2020 12:30,0,0,0,0,0.015,0.025,0
20/11/2020 12:45,0.333332986,0,0.333332986,0,0.015,0,0
20/11/2020 13:00,0,0,0,0,0,0,0
20/11/2020 13:15,0,0,0.026360469,0,0.015,0,0
20/11/2020 13:30,0,0,0,0,0,0,0
20/11/2020 13:45,0,0,0.026360469,0,0.015,0,0
20/11/2020 14:00,0.333332986,0,0,0,0,0,0
20/11/2020 14:15,0,0,0.035055626,0,0.015,0,0
20/11/2020 14:30,0,0,0,0,0,0.025,0
20/11/2020 14:45,0,0.272222996,0.293806851,0,0.015,0,0
20/11/2020 15:00,0.333332986,0,0,0,0,0,0
20/11/2020 15:15,0,0,0.036044966,0,0.015,0,0
20/11/2020 15:30,0,0,0,0,0,0,0
20/11/2020 15:45,0,0,0.024213748,0,0.015,0,0
20/11/2020 16:00,0.333332986,0,0,0,0,0,0
20/11/2020 16:15,0,0,0,0,0.015,0,0
20/11/2020 16:30,0,0,0,0,0.015,0.025,0
20/11/2020 16:45,0.333332986,0,0.333332986,0,0.015,0,0
20/11/2020 17:00,0,0,0,0,0,0,0
20/11/2020 17:15,0,0,0.3210859,0,0.015,0,0
20/11/2020 17:30,0.333332986,0,0,0,0.015,0,0
20/11/2020 17:45,0,0,0.333332986,0,0.015,0,0
20/11/2020 18:00,0.333332986,0,0,0,0,0.025,0
20/11/2020 18:15,0,0,0.333332986,0,0,0,0
20/11/2020 18:30,0,0,0,0,0.015,0,0
20/11/2020 18:45,0,0,0.002470869,0,0,0,0
20/11/2020 19:00,0,0,0,0,0,0,0
20/11/2020 19:15,0,0,0,0,0,0,0
20/11/2020 19:30,0,0,0.017000001,0,0.015,0,0
20/11/2020 19:45,0,0,0,0,0,0,0
20/11/2020 20:00,0,0,0,0,0,0,0
20/11/2020 20:15,0,0,0.333332986,0,0,0,0
20/11/2020 20:30,0,0,0,0,0.015,0,0
20/11/2020 20:45,0,0,0,0,0.00094,0,0
20/11/2020 21:00,0,0,0.002549612,0,0,0,0
20/11/2020 21:15,0,0,0,0,0,0,0
20/11/2020 21:30,0,0,0,0,0,0,0
20/11/2020 21:45,0,0,0.003518879,0,0.00094,0,0
20/11/2020 22:00,0,0,0,0,0,0,0
20/11/2020 22:15,0,0,0,0,0,0,0
20/11/2020 22:30,0,0,0.002269491,0,0,0,0
20/11/2020 22:45,0.001416951,0,0,0,0.00094,0,0
20/11/2020 23:00,0,0,0.002270629,0,0,0,0
20/11/2020 23:15,0,0,0,0,0,0,0
20/11/2020 23:30,0,0,0,0,0,0,0
20/11/2020 23:45,0,0,0.003597524,0,0.00094,0,0
21/11/2020 00:00,0,0,0,0,0,0,0
21/11/2020 00:15,0,0,0,0,0,0,0
21/11/2020 00:30,0,0,0.002505702,0,0,0,0
21/11/2020 00:45,0,0,0,0,0.00094,0,0
21/11/2020 01:00,0,0,0.002346849,0,0,0,0
21/11/2020 01:15,0,0,0,0,0,0,0
21/11/2020 01:30,0,0,0,0,0,0,0
21/11/2020 01:45,0,0,0.003516575,0,0.00094,0,0
21/11/2020 02:00,0,0,0,0,0,0,0
21/11/2020 02:15,0,0,0,0,0,0,0
21/11/2020 02:30,0,0,0.002294877,0,0,0,0
21/11/2020 02:45,0,0,0,0,0.00094,0,0
21/11/2020 03:00,0,0,0.001044389,0,0,0,0
