,index,Unnamed: 0,relatie_code,storing_idnummer,storing_melddatum,storing_medium,storing_materiaal,storing_type,storing_type_hulpstuk,storing_aanlegjaar,storing_wanddikte,storing_diameter,storing_bomen,storing_relining,storing_relining_jaar,storing_kathodische_bescherming,storing_pmax,storing_pdifference,storing_lengte_scheur,storing_grond_dekking,storing_verkeersdrempels,storing_drempelafstand,storing_verschijningsvorm,storing_bescherminginwendig,storing_soortoorzaak,storing_oorzaak1spontanestoring,storing_oorzaak2spontanestoring,storing_oorzaakinternebedrijfsvoering,storing_storendobject,Unnamed: 29,age_at_failure,construction_year_vs_graph_year
2040,17,2487,B,-1,2018-12-21 00:00:00,DW,MAT_AC,,-,1969-01-01,-1.0,100.0,BOM_JA,RELIN_NEE,-1,-,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,49.96851471594798,50.997946611909654
2041,18,1545,B,50435935,2018-08-10 00:00:00,DW,MAT_ST,,-,1985-01-01,-1.0,50.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,33.60438056125941,34.997946611909654
2042,19,1228,B,50434585,2018-07-09 00:00:00,DW,MAT_AC,,-,1963-01-01,-1.0,150.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,55.51813826146475,56.99931553730322
2043,20,1375,B,50435505,2018-07-25 00:00:00,DW,MAT_ST,,-,1929-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,89.56057494866529,90.99794661190965
2044,21,1138,B,50433888,2018-06-28 00:00:00,DW,MAT_AC,,-,1976-01-01,-1.0,200.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,42.48870636550308,44.0
2045,22,1412,B,50435722,2018-07-30 00:00:00,DW,MAT_ST,,-,1968-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,50.57631759069131,52.0
2046,23,2347,B,-1,2018-11-22 00:00:00,DW,MAT_AC,,-,1966-01-01,-1.0,100.0,BOM_JA,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,-,-,BUIS,,52.889801505817935,53.998631074606436
2047,24,1438,B,50435687,2018-08-01 00:00:00,DW,MAT_ST,,-,1970-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,48.580424366872,49.998631074606436
2048,25,1429,B,50435622,2018-07-31 00:00:00,DW,MAT_ST,,-,1950-01-01,-1.0,125.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,68.57768651608487,69.99863107460644
2049,26,1078,B,50432979,2018-06-21 00:00:00,DW,MAT_ST,,-,1961-01-01,-1.0,80.0,BOM_JA,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,57.46748802190281,58.997946611909654
2050,27,2323,B,-1,2018-11-19 00:00:00,DW,MAT_AC,,-,1986-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,32.88158795345654,33.998631074606436
2051,28,1292,B,50435114,2018-07-17 00:00:00,DW,MAT_ST,TYP_LMOF,-,1938-01-01,-1.0,80.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,VERB,,80.53935660506502,81.99863107460644
2052,29,1422,B,50435679,2018-07-31 00:00:00,DW,MAT_AC,,-,1971-01-01,-1.0,150.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,47.578370978781656,48.99931553730322
2053,30,313,B,-,2018-02-21 00:00:00,-,MAT_AC,-,-,1970-01-01,,250.0,BOM_NEE,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_SCHERF,-,ORZ_SPONTAAN,,,,BUIS,,48.139630390143736,49.998631074606436
2054,31,1961,B,-1,2018-10-02 00:00:00,DW,MAT_ST,,-,1958-01-01,-1.0,80.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,60.7501711156742,61.998631074606436
2056,33,1491,B,50435775,2018-08-06 00:00:00,DW,MAT_AC,,-,1986-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,32.59411362080767,33.998631074606436
2057,34,1231,B,50434727,2018-07-10 00:00:00,DW,MAT_AC,,-,1972-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,BUIS_AND,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,46.521560574948666,48.0
2058,35,1116,B,50435882,2018-06-26 00:00:00,DW,MAT_ST,,-,1955-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,63.48254620123203,64.99931553730322
2059,36,1314,B,50435200,2018-07-19 00:00:00,DW,MAT_GG,,-,1967-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_NEE,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,51.54551676933607,52.99931553730322
2060,37,1936,B,-1,2018-09-28 00:00:00,DW,MAT_ST,,-,1965-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,BUIS_AND,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,53.738535249828885,54.997946611909654
2061,38,2462,B,-1,2018-12-18 00:00:00,DW,MAT_ST,,-,1935-01-01,-1.0,350.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_KLD0,8",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,83.96167008898016,84.99931553730322
2062,39,1071,B,50432840,2018-06-20 00:00:00,DW,MAT_AC,,-,1982-01-01,-1.0,150.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,LENGTE_ONB,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,36.46543463381246,37.998631074606436
2063,40,362,B,-,2018-02-26 00:00:00,-,MAT_AC,-,-,1961-01-01,20.0,100.0,BOM_NEE,-,-1,BU_AC_TEBIT,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,57.152635181382614,58.997946611909654
2064,41,2428,B,-1,2018-12-12 00:00:00,DW,MAT_AC,,-,1991-01-01,-1.0,150.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_AND,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,-,-,BUIS,,27.94524298425736,28.999315537303218
2065,42,859,B,50430212,2018-05-26 00:00:00,DW,MAT_ST,,-,1968-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,50.39835728952772,52.0
2066,43,1058,B,50433270,2018-06-19 00:00:00,DW,MAT_ST,,-,1971-01-01,-1.0,50.0,BOM_JA,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,47.46338124572211,48.99931553730322
2067,44,1464,B,50435705,2018-08-03 00:00:00,DW,MAT_AC,,-,1968-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,50.587268993839835,52.0
2068,45,1426,B,50435646,2018-07-31 00:00:00,DW,MAT_AC,TYP_AND,-,1963-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,VERB_AND,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,VERB,,55.578370978781656,56.99931553730322
2069,46,1093,B,50432986,2018-06-22 00:00:00,DW,MAT_AC,,-,1971-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_KLD0,8",DREMP_ONB,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,47.4715947980835,48.99931553730322
2070,47,1065,B,50432697,2018-06-20 00:00:00,DW,MAT_ST,TYP_AND,-,1961-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,VERB_AND,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,VERB,,57.464750171115675,58.997946611909654
2071,48,703,B,50428394,2018-05-01 00:00:00,DW,MAT_ST,,-,1972-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,46.32991101984942,48.0
2072,49,2179,B,-1,2018-10-29 00:00:00,DW,MAT_AC,,-,1970-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,48.824093086926766,49.998631074606436
2073,50,578,B,50426539,2018-04-10 00:00:00,DW,MAT_ST,,-,1957-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,61.270362765229294,62.997946611909654
2074,51,1476,B,50435717,2018-08-04 00:00:00,DW,MAT_ST,,-,1966-01-01,-1.0,80.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,52.5886379192334,53.998631074606436
2075,52,773,B,50429266,2018-05-15 00:00:00,DW,MAT_ST,,-,1962-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,56.3668720054757,57.998631074606436
2076,53,2491,B,-1,2018-12-21 00:00:00,DW,MAT_PVC,,-,1978-01-01,4.0,110.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,40.969199178644764,41.998631074606436
2077,54,1178,B,50434188,2018-07-04 00:00:00,DW,MAT_AC,,-,1979-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,39.50444900752909,40.99931553730322
2078,55,1052,B,50432592,2018-06-19 00:00:00,DW,MAT_AC,,-,1977-01-01,12.0,100.0,BOM_JA,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,41.46201232032854,42.997946611909654
2079,56,363,B,-,2018-02-27 00:00:00,-,MAT_GG,-,-,1959-01-01,,100.0,BOM_NEE,-,-1,BU_GG_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,59.15674195756331,60.99931553730322
2080,57,1415,B,50435618,2018-07-30 00:00:00,DW,MAT_ST,,-,1963-01-01,-1.0,80.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,55.57563312799452,56.99931553730322
2081,58,708,B,50428525,2018-05-02 00:00:00,DW,MAT_GG,TYP_LMOF,-,1952-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_NEE,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,VERB_SCHEUR,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,VERB,,66.33264887063655,68.0
2082,59,2299,B,-1,2018-11-15 00:00:00,DW,MAT_GG,,-,1952-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_NEE,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,-,-,BUIS,,66.87200547570157,68.0
2083,60,1403,B,50435744,2018-07-28 00:00:00,DW,MAT_ST,,-,1979-01-01,-1.0,150.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,39.57015742642026,40.99931553730322
2084,61,1702,B,50437094,2018-08-26 00:00:00,DW,MAT_AC,,-,1976-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,42.65023956194388,44.0
2085,62,1776,B,50438360,2018-09-06 00:00:00,DW,MAT_ST,,-,1950-01-01,-1.0,80.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,68.67898699520876,69.99863107460644
2086,63,622,B,50426799,2018-04-13 00:00:00,DW,MAT_ST,,-,1957-01-01,-1.0,80.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,61.27857631759069,62.997946611909654
2087,64,253,B,-,2018-02-10 00:00:00,-,MAT_AC,-,-,1978-01-01,,150.0,BOM_ONB,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,40.10951403148528,41.998631074606436
2088,65,2425,B,-1,2018-12-11 00:00:00,DW,MAT_AC,,-,1965-01-01,-1.0,300.0,BOM_JA,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_SCHERF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,53.94113620807666,54.997946611909654
2089,66,1859,B,50439483,2018-09-17 00:00:00,DW,MAT_ST,,-,1953-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,65.70841889117042,66.99794661190965
2090,67,1559,B,50435900,2018-08-11 00:00:00,DW,MAT_GG,,-,1964-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_NEE,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_SCHERF,BI_GG_GEEN,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,54.60917180013689,56.0
2091,68,2381,B,-1,2018-11-30 00:00:00,DW,MAT_AC,,-,1990-01-01,-1.0,200.0,BOM_JA,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_AND,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,28.91170431211499,29.998631074606433
2092,69,1047,B,50432582,2018-06-18 00:00:00,DW,MAT_AC,,-,1980-01-01,-1.0,100.0,BOM_JA,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,38.46132785763176,40.0
2093,70,752,B,50429089,2018-05-11 00:00:00,DW,MAT_ST,,-,1944-01-01,-1.0,80.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,74.35728952772074,76.0
2094,71,366,B,-,2018-02-27 00:00:00,-,MAT_AC,TYP_AND,-,1962-01-01,,125.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,VERB_AFD,-,ORZ_SPONTAAN,,,,VERB,,56.15605749486653,57.998631074606436
2096,73,2376,B,-1,2018-11-28 00:00:00,DW,MAT_ST,TYP_LMOF,-,1950-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,VERB,,68.90622861054072,69.99863107460644
2097,74,726,B,50428646,2018-05-07 00:00:00,DW,MAT_ST,,-,1970-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,48.34496919917864,49.998631074606436
2098,75,2263,B,-1,2018-11-08 00:00:00,DW,MAT_PVC,TYP_NTRV_STEEK,-,1981-01-01,-1.0,200.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,VERB,,37.8507871321013,38.997946611909654
2099,76,90,B,-,2018-01-18 00:00:00,-,MAT_AC,-,-,1963-01-01,,125.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,,,,BUIS,,55.04722792607803,56.99931553730322
2100,77,1636,B,50436369,2018-08-19 00:00:00,DW,MAT_ST,,-,1967-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_GEEN,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,51.630390143737166,52.99931553730322
2102,79,1459,B,-1,2018-08-02 00:00:00,DW,MAT_GG,TYP_LMOF,-,1969-01-01,-1.0,350.0,BOM_ONB,RELIN_NEE,-1,KB_NEE,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,VERB_AFD,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,VERB,,49.582477754962355,50.997946611909654
2103,80,706,B,50428451,2018-05-02 00:00:00,DW,MAT_PVC,,-,1975-01-01,4.0,110.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,LENGTE_ONB,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,43.331964407939765,44.99931553730322
2104,81,1121,B,50433411,2018-06-26 00:00:00,DW,MAT_AC,,-,1959-01-01,-1.0,200.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,LENGTE_ONB,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,59.48254620123203,60.99931553730322
2105,82,829,B,50429762,2018-05-21 00:00:00,DW,MAT_AC,,-,1973-01-01,-1.0,150.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,LENGTE_ONB,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,45.38261464750171,46.997946611909654
2106,83,316,B,-,2018-02-21 00:00:00,-,MAT_GG,-,-,1954-01-01,20.0,200.0,BOM_NEE,-,-1,BU_GG_BIT,-1,-1,-,-,-,-,BUIS_PUNTLEK,BI_GG_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,BUIS,,64.13963039014374,65.99863107460644
2107,84,1037,B,50432429,2018-06-17 00:00:00,DW,MAT_AC,TYP_NTRV_STEEK,-,1987-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,VERB_SCHUIF,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,VERB,,31.457905544147845,32.99931553730322
2108,85,1647,B,50436090,2018-08-20 00:00:00,DW,MAT_AC,,-,1988-01-01,10.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,-,"DEK_GRD1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,30.633812457221083,32.0
2109,86,780,B,50429519,2018-05-15 00:00:00,DW,MAT_ST,,-,1930-01-01,-1.0,80.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,88.3668720054757,89.99863107460644
2110,87,774,B,50429162,2018-05-15 00:00:00,DW,MAT_ST,,-,1962-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,56.3668720054757,57.998631074606436
2111,88,698,B,50428361,2018-04-30 00:00:00,DW,MAT_AC,,-,1979-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,-,-1,-1,LENGTE_ONB,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_LENGTES,-,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,39.3264887063655,40.99931553730322
2112,89,258,B,-,2018-02-11 00:00:00,-,MAT_GG,-,-,1955-01-01,,150.0,BOM_NEE,-,-1,-,-1,-1,-,-,-,-,-,-,ORZ_SPONTAAN,ORZ_SPON1_AANT,,,REPAR,,63.1129363449692,64.99931553730322
2113,90,189,B,-,2018-01-30 00:00:00,-,MAT_AC,-,-,1966-01-01,,100.0,BOM_JA,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,,,BUIS,,52.07939767282683,53.998631074606436
2114,91,1227,B,50434583,2018-07-09 00:00:00,DW,MAT_ST,,-,1968-01-01,-1.0,50.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,50.51882272416153,52.0
2115,92,1294,B,50435116,2018-07-17 00:00:00,DW,MAT_ST,,-,1977-01-01,-1.0,80.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_AANT,-,-,BUIS,,41.53867214236824,42.997946611909654
2117,94,1557,B,50435904,2018-08-11 00:00:00,DW,MAT_ST,,-,1949-01-01,-1.0,100.0,BOM_NEE,RELIN_NEE,-1,KB_ONB,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_PUNTLEK,BI_ST_ONB,ORZ_SPONTAAN,ORZ_SPON1_ONB,-,-,BUIS,,69.60711841204655,70.99794661190965
2118,95,1605,B,50438779,2018-08-16 00:00:00,DW,MAT_AC,,-,1957-01-01,-1.0,100.0,BOM_ONB,RELIN_NEE,-1,-,-1,-1,-,"DEK_0,8T1,5",DREMP_ONB,-,BUIS_RONDBR,-,ORZ_SPONTAAN,ORZ_SPON1_UITWBEL,-,-,BUIS,,61.620807665982205,62.997946611909654
2119,96,423,B,-,2018-03-05 00:00:00,-,MAT_AC,-,-,1964-01-01,,100.0,BOM_ONB,-,-1,BU_AC_GEEN,-1,-1,-,-,-,-,BUIS_AND,-,ORZ_SPONTAAN,,,,BUIS,,54.17385352498289,56.0
